Id,SalePrice
1461,124168.26636463626
1462,160347.39870467572
1463,192090.66266632048
1464,186476.37199106746
1465,170081.8643376469
1466,170262.03340649972
1467,168482.7254968508
1468,154531.37696944823
1469,183775.59401038437
1470,127253.3914849217
1471,196611.61642992048
1472,107416.56390881987
1473,120262.8031026786
1474,166154.60049367498
1475,103288.40106871905
1476,274020.84335427487
1477,210553.54390693395
1478,235795.0235617632
1479,244652.3802660454
1480,408731.54665437166
1481,283320.8661563656
1482,180392.61431079658
1483,172632.4455240753
1484,147219.1493701727
1485,130658.75510907329
1486,180241.98601433774
1487,290885.2014012253
1488,216645.6432414108
1489,161010.49206132002
1490,216830.2368795852
1491,176647.88018779815
1492,118220.93941841126
1493,162615.3114314415
1494,241765.6196280155
1495,274702.73247387906
1496,216274.14879058462
1497,176703.78822940894
1498,130935.58923249776
1499,129731.91319624729
1500,136674.5705004938
1501,179948.8869507396
1502,115256.86274208644
1503,223255.59634623304
1504,207797.28297629015
1505,211249.14040801866
1506,249184.33638228383
1507,288033.0665657524
1508,227805.18718412647
1509,170126.37460468654
1510,174776.1624235489
1511,175449.8840159293
1512,217980.55640440196
1513,163112.14102045356
1514,245959.16489872854
1515,260655.89485994496
1516,171706.49218180845
1517,157672.28550789828
1518,209255.3854731737
1519,222169.47164882818
1520,157714.71192809334
1521,171307.50296441047
1522,203146.06036061433
1523,143866.53519166366
1524,128994.46485159421
1525,134044.15080268437
1526,134174.71084416163
1527,105304.73977476291
1528,140069.8758791138
1529,153190.16144583133
1530,191664.67669126228
1531,184561.79678183768
1532,122109.26266823456
1533,152808.18591198724
1534,135989.01501761895
1535,192031.6290439386
1536,148394.22198103182
1537,102370.48638599495
1538,168514.7421064413
1539,193243.20043745253
1540,211737.00849646196
1541,159928.68123819088
1542,188650.8699141336
1543,225290.7261809916
1544,96389.70265067587
1545,122849.44231631441
1546,126075.32060064864
1547,157923.5133197881
1548,154071.4426005124
1549,115907.6744496726
1550,175692.5558511225
1551,154167.43611106012
1552,202149.01631076008
1553,157414.98631218
1554,131727.79282605465
1555,216670.6479709113
1556,126051.86909454745
1557,181654.72026124023
1558,103999.78349864503
1559,176008.45121775934
1560,188203.78511718247
1561,244007.0660369097
1562,104848.71693482916
1563,122231.4401650592
1564,199380.04412635486
1565,145069.83624239406
1566,215255.33025920758
1567,90721.01669380856
1568,238799.9595248552
1569,164793.47908908638
1570,106634.84120434149
1571,143637.3647708624
1572,167479.07182624962
1573,223839.93160645015
1574,166092.7486727032
1575,215728.94645526222
1576,218474.7209268139
1577,161407.6896263243
1578,148159.9014597218
1579,136495.26524613012
1580,185478.01617933187
1581,118647.59151952487
1582,120854.92708146392
1583,298085.54671623395
1584,223163.82785381394
1585,121953.78560912858
1586,39676.10679662702
1587,88869.11846124018
1588,172244.7742425861
1589,125723.36561713957
1590,142940.81241160817
1591,115293.5620234157
1592,156859.11669302033
1593,112586.91002297454
1594,194531.0399831682
1595,170066.5030434912
1596,253217.88991580834
1597,238462.64326027042
1598,156925.74113060924
1599,145027.56600071077
1600,155624.32998667343
1601,68828.21394614935
1602,125841.56450524478
1603,107867.33332674424
1604,237689.1971223674
1605,221147.00595792205
1606,177065.71288099882
1607,265993.4784425794
1608,179755.2514439793
1609,157773.36212523485
1610,129778.62963050423
1611,154408.5547826142
1612,187663.6009370479
1613,179000.45713620156
1614,133623.45371060167
1615,108256.37416446692
1616,104341.15051332575
1617,114092.94936842994
1618,117602.55383829374
1619,98719.12092646967
1620,256474.6194027526
1621,142202.6178216417
1622,167010.54126111395
1623,244130.17755970795
1624,222188.31968696762
1625,124481.4947013012
1626,207829.771762538
1627,191467.58159138035
1628,254095.7031029054
1629,146494.09109232266
1630,346265.99083998014
1631,194625.98129282598
1632,230291.09653880316
1633,128410.43005039019
1634,185591.24768242607
1635,165493.1113398403
1636,152646.69931815992
1637,223743.84773137775
1638,208448.06080468238
1639,211468.81231048063
1640,276121.10655972897
1641,204736.43912298843
1642,208091.3601231874
1643,204129.0384923387
1644,192362.09842676364
1645,232023.42262101133
1646,163389.69888826628
1647,165347.30965988353
1648,152124.1026528908
1649,143758.86775636286
1650,125894.39541148292
1651,117594.5031104697
1652,108104.23755142462
1653,97565.00442767693
1654,167064.12472578918
1655,126480.9026816668
1656,163354.67564640794
1657,167334.22181328366
1658,161885.66173020314
1659,113975.54900748612
1660,143746.8362653727
1661,350728.7428782699
1662,308603.83132920734
1663,298667.7723209807
1664,399401.2713605311
1665,236874.40776244306
1666,271158.1908009782
1667,306277.3700799087
1668,255949.4373448906
1669,221647.05927072605
1670,264442.105329418
1671,260038.49612286873
1672,371761.6031172952
1673,253661.2506180292
1674,220202.96022588748
1675,194345.97914747102
1676,188807.71534009033
1677,194435.10609511615
1678,382332.8209472692
1679,325442.87972840783
1680,266460.9662127277
1681,196205.48251614108
1682,253501.190617421
1683,183565.75078214728
1684,151409.50503052294
1685,154434.49364230988
1686,156109.36619884905
1687,124042.7898408389
1688,175471.91352062448
1689,169913.2810484102
1690,167791.96882213763
1691,149183.2278227159
1692,219828.46638718928
1693,125215.37735321348
1694,170707.80873577928
1695,127528.76456209764
1696,267678.1733949622
1697,127708.52500637583
1698,317763.4625743879
1699,246890.16839861596
1700,240100.00699115227
1701,256619.52664013358
1702,232055.08073039478
1703,221115.02840204944
1704,253530.38992487168
1705,195836.31710998385
1706,369468.99101730494
1707,188219.59234744802
1708,184895.7394225698
1709,209846.45880729423
1710,190054.796494442
1711,207688.96869944918
1712,243006.12103019626
1713,245468.2333723624
1714,208725.6224078786
1715,181799.3108269681
1716,159604.0158001015
1717,148757.64366614065
1718,141700.79813991103
1719,186976.33038445594
1720,196342.34834869797
1721,147420.43871396856
1722,137047.13437307315
1723,161073.14707199612
1724,194456.88731271485
1725,230140.15399164558
1726,171116.03151773996
1727,173067.33522505473
1728,146854.953483416
1729,152602.07210008166
1730,142802.22551860224
1731,104323.64642875256
1732,127575.01801340104
1733,126330.9513143824
1734,138951.52762142092
1735,125257.47068386864
1736,101828.20000112848
1737,300901.9814165003
1738,199942.66207272978
1739,312392.22769853193
1740,228617.18861792225
1741,178450.56373800954
1742,172082.23975390254
1743,161823.3837818851
1744,250604.21265827137
1745,230793.75793220004
1746,212751.45541558118
1747,213290.31929637498
1748,259209.0206308204
1749,177955.3426316334
1750,174403.62614511227
1751,238918.15883638634
1752,119441.17053738446
1753,203249.46737427748
1754,239198.70590940828
1755,191152.14088364274
1756,126333.92560282635
1757,115172.6165067593
1758,177487.74074170674
1759,193302.7550649377
1760,168345.90664919093
1761,187754.24196472604
1762,215052.93692028298
1763,192577.2208278912
1764,117066.64497829186
1765,240699.61136367993
1766,212833.1734508432
1767,232831.65893006275
1768,164324.44757189628
1769,183015.4243342707
1770,137542.3155675338
1771,154999.85419771183
1772,168686.40122034075
1773,136768.58750197734
1774,251044.25767183636
1775,143480.09410246438
1776,121138.1801189896
1777,110139.11838573073
1778,145125.99290778686
1779,89035.27510400614
1780,166954.65154488158
1781,158648.1618768916
1782,99195.58334171101
1783,145661.42087010204
1784,95601.9968866664
1785,134279.19616522157
1786,223850.00868297197
1787,160727.27978211117
1788,57212.62767759667
1789,102886.1490817822
1790,84881.97106230161
1791,279092.9186244845
1792,187672.64757386205
1793,148422.9965945996
1794,134370.65849932662
1795,151631.8592929553
1796,88453.68706552313
1797,147142.58027021188
1798,130743.43758315613
1799,98327.89028046177
1800,115815.33557317016
1801,156929.15302338902
1802,151248.01282060522
1803,186245.11979551875
1804,140915.39053296007
1805,145691.74397296977
1806,148662.90641570662
1807,212349.64398952815
1808,111172.12018085223
1809,131243.12848850456
1810,162354.41293397036
1811,152471.38841028576
1812,147397.4440253761
1813,147049.37965111356
1814,106873.4449343644
1815,38102.405496421416
1816,88170.8884272895
1817,155936.61437723387
1818,202649.45727772807
1819,128662.09701739848
1820,84416.02791652335
1821,146771.74970966997
1822,159835.7078105289
1823,61677.405637021715
1824,157212.4180865034
1825,137626.1175135333
1826,116634.81006904226
1827,121847.49962735955
1828,174111.85124380057
1829,151497.67576056698
1830,194159.48472528355
1831,177942.6681690658
1832,212517.45886940433
1833,191708.1110910875
1834,132456.3418243248
1835,197514.51539641834
1836,190102.3958317452
1837,115892.79767017666
1838,141188.13383431215
1839,76268.15775191184
1840,169595.55791636632
1841,165911.12841414168
1842,111997.41278780115
1843,151422.8535344904
1844,107499.4637688766
1845,158623.3897225669
1846,159346.4350420382
1847,199183.69951364654
1848,37223.05667448495
1849,98161.30870803492
1850,140693.91790773213
1851,168667.43315391018
1852,140714.94365296952
1853,133241.7983375112
1854,138157.09890708514
1855,117995.47602347189
1856,214161.19184254733
1857,153460.89183800656
1858,171054.61351712723
1859,105811.04302235192
1860,176257.2775697315
1861,104239.52378684185
1862,303672.47831029684
1863,302875.03267519455
1864,302882.56723614444
1865,243545.51454130083
1866,254947.94562687865
1867,198080.72792859763
1868,269921.52772530046
1869,185555.60557917377
1870,186034.776214758
1871,202662.6864752671
1872,148254.7780856724
1873,235055.6724392531
1874,140827.29316639135
1875,208735.36694767117
1876,200988.43059052626
1877,212141.6201267869
1878,198942.15425846443
1879,128352.07978023603
1880,127962.495260975
1881,242161.17464430712
1882,233724.76287925532
1883,181917.5531039245
1884,199902.623301231
1885,221307.28859260614
1886,265932.4244698127
1887,206743.9162047096
1888,240745.2026897167
1889,141514.60034467763
1890,149393.20821001334
1891,117669.7434945163
1892,109282.91620720478
1893,172647.76863314956
1894,211142.4723821575
1895,188630.83997016316
1896,145148.94444214393
1897,153595.78895021055
1898,122737.70016734039
1899,133322.49296707922
1900,122515.77326818992
1901,179638.91826893543
1902,178903.74122725916
1903,243959.13707991148
1904,127425.94938999483
1905,184393.79160251594
1906,166357.60911993738
1907,224398.47302665212
1908,106287.5337293162
1909,132573.65200977915
1910,124086.36689351448
1911,191879.94389291084
1912,281938.3024528122
1913,203566.60999167967
1914,68321.10068458875
1915,239039.20063758537
1916,55569.04179365402
1917,225408.07615579633
1918,130727.42812614584
1919,161243.25150060403
1920,210347.94457153912
1921,314765.1850267746
1922,245905.98299069644
1923,211179.0468634918
1924,210433.1263178508
1925,205764.52503851932
1926,299079.64164231543
1927,141440.41788034682
1928,183040.07809552172
1929,111054.8800800094
1930,92420.15501244839
1931,124073.2812045331
1932,139300.557930295
1933,180165.47280495332
1934,186397.90050588164
1935,160591.90386619963
1936,189710.9532938515
1937,179075.69378965965
1938,184909.67392260622
1939,228931.21333255118
1940,165394.0522832551
1941,176786.41371417584
1942,189401.76811996242
1943,177812.8526546751
1944,265396.92039173667
1945,277699.7238539341
1946,202931.6258791201
1947,244426.62357796216
1948,204814.69676143848
1949,238657.54380101126
1950,181293.0297030068
1951,292827.503271983
1952,241994.99658130755
1953,179861.1242784228
1954,199351.8968223479
1955,144787.48613126882
1956,332325.9121333137
1957,188679.36902018177
1958,279505.83143186953
1959,187613.34919156457
1960,123078.29678696964
1961,99099.21624150583
1962,110026.03894347785
1963,114152.67024338379
1964,140633.82186616142
1965,154435.8689102288
1966,140872.60419114828
1967,235753.78260941035
1968,348906.97820718144
1969,290048.9819132481
1970,349695.5782861905
1971,342058.8842661172
1972,294180.9809982506
1973,219494.02204144903
1974,266582.50679408555
1975,381068.0782672784
1976,238301.27123376954
1977,325622.95961245487
1978,313950.89764347277
1979,261486.8057360737
1980,180083.91989542666
1981,272631.54914270225
1982,191755.3300519019
1983,177337.30557361778
1984,167653.2761041772
1985,209431.53395929953
1986,215695.9462756767
1987,153931.8953938167
1988,158507.5472733514
1989,178174.39705009054
1990,203144.7343107576
1991,193803.4759105883
1992,217500.13723954154
1993,147961.747657031
1994,253045.82764924364
1995,172257.06409843476
1996,252444.35894091165
1997,258037.83313980539
1998,303789.4388157128
1999,240660.56474522082
2000,274127.6849385061
2001,223209.78784283818
2002,229296.59296749847
2003,224361.67710184288
2004,221766.78603010322
2005,202575.7864169639
2006,180184.06651222572
2007,223187.58031650435
2008,176872.0714146172
2009,166409.38721750563
2010,176978.9379333347
2011,148285.50059060377
2012,150287.92201827682
2013,173455.37752131477
2014,190987.4997385704
2015,182218.7668878493
2016,185705.5476477162
2017,188389.9827699804
2018,106012.21248612278
2019,123982.3269711477
2020,127448.55389342154
2021,114326.37040132386
2022,204061.98659378156
2023,164234.0742029177
2024,275379.6759402526
2025,336701.04925669846
2026,160182.56225924336
2027,131286.63554309652
2028,144913.2520319433
2029,171012.05673705175
2030,233199.58061819396
2031,191107.25820450173
2032,202470.6403038904
2033,225452.66495529984
2034,156915.4622846612
2035,205671.26313531902
2036,190624.46773853962
2037,195779.19290997737
2038,221623.09175206593
2039,154060.4113003343
2040,310975.1864628537
2041,215144.07368952053
2042,193757.69727702197
2043,200492.58745033894
2044,232014.91523931845
2045,215121.93935690634
2046,210708.79005096573
2047,165753.2130398454
2048,113772.05275139568
2049,225944.19407022922
2050,184905.27621404704
2051,66620.4130858169
2052,143414.6155892418
2053,151760.48648726754
2054,84706.96742829419
2055,195838.35765767802
2056,117488.05812023832
2057,141589.43124660832
2058,231279.84870227496
2059,160683.15100884877
2060,194551.23101261497
2061,214582.77030308882
2062,154866.72030199465
2063,103607.89567570604
2064,156333.36975470558
2065,131698.9733860468
2066,188333.20832815237
2067,121065.19205892165
2068,237252.3027396776
2069,58557.3312185009
2070,125602.69621457093
2071,83039.31239065039
2072,171356.12881153257
2073,138342.3380729396
2074,168842.2738617202
2075,155361.5185494264
2076,121331.02680011203
2077,156395.2853165759
2078,130520.762621131
2079,149811.61873675883
2080,120002.05820645098
2081,151614.52991909336
2082,225669.65351584082
2083,168352.7115208396
2084,103326.39447204839
2085,140275.12505675672
2086,89994.67734705895
2087,140931.1649502629
2088,139270.3115058054
2089,81295.6580324846
2090,148214.99251875654
2091,158036.56022623976
2092,168704.96505738836
2093,186675.2250086855
2094,118210.02413704529
2095,174389.7678746332
2096,85472.12956216071
2097,111429.4591439189
2098,178328.76785868
2099,48001.38021297639
2100,130873.54595674941
2101,168566.1549342365
2102,143921.17199405754
2103,91012.26452999753
2104,235167.20140684146
2105,140786.6783544646
2106,120774.0383923317
2107,263986.5621231138
2108,129748.91855343143
2109,124723.71286470152
2110,137431.60775206247
2111,158076.43128813818
2112,187244.89515057064
2113,133765.5078990949
2114,122382.78492025944
2115,186520.89777740143
2116,119533.20889664078
2117,163159.32889764768
2118,142141.8922464324
2119,123015.83254181246
2120,122600.98259333457
2121,126708.05642638143
2122,125155.0788061822
2123,50013.510322504255
2124,204704.78674363962
2125,210171.69123608584
2126,177232.83727116758
2127,219334.67385682772
2128,162756.11501481655
2129,96978.86051236647
2130,165038.70605291065
2131,197723.41441921482
2132,146358.0849867423
2133,131413.05106898875
2134,136108.94883434646
2135,80794.95403940594
2136,123254.6309215992
2137,131633.69448105263
2138,147092.46837491123
2139,147607.84335535174
2140,137933.72817299145
2141,108409.75619039458
2142,143851.9498540422
2143,120288.19339072102
2144,179019.3973094126
2145,132692.67022980875
2146,159017.15583281204
2147,203859.16118696882
2148,141209.59925195388
2149,134093.05360727644
2150,210828.17427368354
2151,109093.15525761447
2152,213289.0650135201
2153,209261.32370824396
2154,118837.45443943597
2155,137708.97059503975
2156,298057.7604770551
2157,238157.69577623467
2158,221467.7134076301
2159,190902.01498849684
2160,139846.2990848309
2161,218335.75632369315
2162,354568.7996129005
2163,261941.18158960174
2164,213480.2199216192
2165,173300.86792671192
2166,141997.40295802584
2167,211202.58259751627
2168,201222.22910739577
2169,182610.7560643181
2170,196802.5236699647
2171,151445.28852463068
2172,147868.5234917819
2173,148151.19515133637
2174,240119.7328383861
2175,251264.94424573658
2176,267615.7891185774
2177,244819.24070516712
2178,187617.83288106127
2179,122242.1418901606
2180,267830.69700383465
2181,188280.55154534287
2182,212303.37803892768
2183,178298.23779584293
2184,149438.4595098615
2185,111762.82851068591
2186,164329.3908041011
2187,144707.3718089501
2188,149225.30876854525
2189,281609.2126536017
2190,71839.6112814534
2191,72786.21353298685
2192,106874.12561312056
2193,105371.93537896367
2194,73136.16376491729
2195,124095.4405618633
2196,105559.62432119377
2197,148310.7620086746
2198,171560.74269854857
