Id,SalePrice
1461,113463.31974397297
1462,150855.05072760326
1463,183277.28817079624
1464,194679.88922024757
1465,209670.66597036127
1466,171378.62398836558
1467,173088.86565184523
1468,157865.43614918715
1469,217009.20626215718
1470,112105.01352999068
1471,151496.29204649723
1472,102151.37918892025
1473,95420.3239606804
1474,144931.59385961876
1475,101973.27760505426
1476,379717.0209353176
1477,265072.79482002975
1478,323934.46474623075
1479,319863.4948579174
1480,487477.70072879386
1481,320774.8986089765
1482,212455.0713540333
1483,178252.00221031415
1484,164860.3646462101
1485,180087.4568697638
1486,188774.48764044448
1487,345013.40134260023
1488,222654.83316125628
1489,205384.84306502983
1490,250194.4772961653
1491,199499.4684807675
1492,102771.73391573917
1493,189729.17102890182
1494,303611.85365724494
1495,287033.4322060199
1496,240694.1064849008
1497,174945.1820840668
1498,178826.51121064264
1499,166436.22114512208
1500,153847.21656367346
1501,203388.34652853303
1502,137881.1971849717
1503,341711.68427935266
1504,237591.44528175157
1505,224818.72580331203
1506,202419.81845544244
1507,248854.7272909648
1508,200024.06570375198
1509,158332.05589936412
1510,146081.18641453056
1511,158922.85316450312
1512,173617.51626586588
1513,148951.5297819908
1514,163305.58640809683
1515,209308.24443985027
1516,156362.6632979854
1517,182839.0807147423
1518,123864.05467341538
1519,213532.6033987506
1520,115031.72699955339
1521,127459.58591771184
1522,195745.8577418115
1523,112166.34473807877
1524,127416.45870367775
1525,113318.17957507574
1526,107803.92347178666
1527,107276.3400671843
1528,127454.33862840477
1529,157575.51331479556
1530,214106.6455898058
1531,140120.97264380788
1532,94184.36532612902
1533,167417.21151787968
1534,126342.78990757477
1535,139908.02006552194
1536,100450.57197041955
1537,44342.83010614914
1538,155009.20281690487
1539,207691.93831238424
1540,115662.63793955208
1541,146192.63615665655
1542,160849.1103688411
1543,186184.32588478795
1544,82840.63410328468
1545,122955.39833128697
1546,147709.21523769025
1547,139933.6813704535
1548,152581.7828548248
1549,127762.55758163414
1550,141844.33657558466
1551,99204.56838867301
1552,147368.3347736873
1553,157113.38185785792
1554,114565.81996745279
